"LICENCE_NO","PREMISE_NAME","PREMISE_ADDRESS","CATEGORY","SUB_CATEGORY","CURRENCY","LAST_UPDATED","EASTING","NORTHING","LONGITUDE","LATITUDE"
"74404089","Australian Maritime College","Newnham Campus, 100 Newnham Drive, NEWNHAM, 7248","Special","Tertiary Institution","2016/12/15","Wednesday 08 May 2019",509958,5416860,147.119127115442,-41.3997365347472
"74405240","Tasmania University Union","75 Newnham Drive, NEWNHAM, 7248","Special","Tertiary Institution","2012/03/01","Wednesday 08 May 2019",510349,5416772,147.123806125287,-41.4005242650106
"74478","Syra","8 Salamanca Square, BATTERY POINT, 7004","Special","Restaurant","2015/11/17","Wednesday 08 May 2019",527177,5251612,147.332819855787,-42.8876107219499
"74522","RIN Japanese Eat in & Take away","167 Harrington Street, HOBART, 7000","Special","Restaurant","2014/02/13","Wednesday 08 May 2019",526216,5252282,147.321019984025,-42.8816108907075
"74588","Midori Japanese Kitchen","Shop 1, 344 Elizabeth Street, NORTH HOBART, 7000","Special","Restaurant","2016/10/31","Wednesday 08 May 2019",525859,5253071,147.316612188191,-42.8745180047328
"7460496X","Park Lane","9 Brisbane Street, LAUNCESTON, 7250","Special","In-house","2014/12/11","Wednesday 08 May 2019",512117,5413144,147.145029503148,-41.4331789770408
"7460580X","Rydges Hobart","393 Argyle Street, NORTH HOBART, 7002","Special","In-house","2018/02/19","Wednesday 08 May 2019",525794,5253910,147.315777835479,-42.8669648754257
"74606608","Aberdeen Court Motel","35 Punchbowl Road, PUNCHBOWL, 7249","Special","In-house","2009/10/07","Wednesday 08 May 2019",513301,5410284,147.159263842356,-41.4589217020717
"7461552X","Ormiston Guest House","1 Esplanade, STRAHAN, 7468","Special","Other","2017/06/27","Wednesday 08 May 2019",361305,5331769,145.321268332352,-42.1539304461397
"74615877","Quest Waterfront","3 Brooke Street, HOBART, 7000","Special","In-house","2017/08/16","Wednesday 08 May 2019",527028,5251961,147.330978372979,-42.8844732249
"74616328","Somerset on the Pier","Elizabeth Street Pier, 4 Franklin Wharf, HOBART, 7000","Special","In-house","2017/07/04","Wednesday 08 May 2019",527256,5251999,147.333768515223,-42.8841229248908
"74617266","Quest Trinity House","149 Brooker Avenue, GLEBE, 7000","Special","In-house","2017/08/16","Wednesday 08 May 2019",526546,5253254,147.325014894382,-42.8728464937763
"74617497","Quest Savoy","38 Elizabeth Street, HOBART, 7000","Special","In-house","2017/08/16","Wednesday 08 May 2019",526863,5252201,147.328946373025,-42.8823178179579
"74617552","Mayfair Plaza Motel","236-244 Sandy Bay Road, SANDY BAY, 7005","Special","In-house","2006/07/06","Wednesday 08 May 2019",526816,5250744,147.328440456609,-42.8954399268597
"74617667","Salamanca Suites","1 Castray Esplanade, BATTERY POINT, 7004","Special","In-house","2017/10/01","Wednesday 08 May 2019",527414,5251727,147.335716583405,-42.8865666598686
"74617837","Salamanca Terraces","93 Salamanca Place, HOBART, 7000","Special","In-house","2009/12/07","Wednesday 08 May 2019",527362,5251687,147.335081742669,-42.8869287299756
"74649","Bevvies Bottleshops Claremont","55 Main Road, CLAREMONT, 7011","Off",NA,"2014/05/26","Wednesday 08 May 2019",520762,5262543,147.253856928104,-42.7893756809499
"74696","Indian Curry Devonport","5/103 Kempling Street, DEVONPORT, 7310","Special","Restaurant","2014/02/21","Wednesday 08 May 2019",445495,5441551,146.350188966307,-41.1755538897963
"74704181","Burnie Arts & Function Centre","77 Wilmot Street, BURNIE, 7320","Special","Function Centre/Cater","2011/05/31","Wednesday 08 May 2019",407773,5454972,145.902543610761,-41.0512641058869
"74705239","Silverdome","55 Oakden Road, PROSPECT, 7250","Special","Function Centre/Cater","2015/06/25","Wednesday 08 May 2019",511755,5408484,147.140787435957,-41.4751593028851
"74705410","Eastern Shore Indoor Cricket","10 Percy Street, BELLERIVE, 7018","Special","Function Centre/Cater","2017/05/18","Wednesday 08 May 2019",530170,5252959,147.369400191342,-42.8753684478918
"74706402","Derwent Entertainment Centre","601 Brooker Highway, GLENORCHY, 7010","Special","Function Centre/Cater","2017/08/16","Wednesday 08 May 2019",523072,5258627,147.282261262546,-42.8245742878224
"74706529","Royal Hobart Showgrounds","2 Howard Road, GLENORCHY, 7010","Special","Function Centre/Cater","2016/09/27","Wednesday 08 May 2019",523336,5257909,147.285520738086,-42.83103205083
"74706803","Cheers Function Centre","Devonport Showgrounds, 86a Gunn Street, DEVONPORT, 7310","Special","Function Centre/Cater","2007/03/28","Wednesday 08 May 2019",446024,5441878,146.356524169452,-41.1726438784887
"74709","Dover Bottleshop","Tenancy 2, 6966 Huon Highway, DOVER, 7117","Off",NA,"2018/08/10","Wednesday 08 May 2019",501243,5204540,147.015327746505,-43.311973637912
"74716","The Bears Went Over the Mountain","2 Church Street, GEEVESTON, 7116","Special","Restaurant/Accommodation","2017/02/27","Wednesday 08 May 2019",494079,5220921,146.927162593428,-43.1644452555517
"7471633X","Hobart Function & Conference Centre","Elizabeth St Pier, 4 Franklin Wharf, HOBART, 7000","Special","Function Centre/Cater","2009/10/29","Wednesday 08 May 2019",527312,5251972,147.334455575852,-42.8843640619224
"7471793X","The Annexe Theatre Complex","4 Invermay Road, INVERMAY, 7248","Special","Function Centre/Cater","2017/07/14","Wednesday 08 May 2019",511620,5413704,147.139070115583,-41.4281421014837
"74718714","Devonport Entertainment & Convention Centre","145-151 Rooke Street, DEVONPORT, 7310","Special","Function Centre/Cater","2006/12/10","Wednesday 08 May 2019",446386,5441378,146.360795721071,-41.1771716081995
"74718891","Launceston Tram Shed Function Centre & Auditorium","4 Invermay Road, INVERMAY, 7248","Special","Function Centre/Cater","2017/10/11","Wednesday 08 May 2019",511619,5413726,147.139057724615,-41.4279439500532
"74718969","Palais Theatre","3388 Huon Highway, FRANKLIN, 7113","Special","Function Centre/Cater","2017/06/06","Wednesday 08 May 2019",500842,5229299,147.01034517787,-43.0890249997755
"74719007","The Stables Restaurant","85 High Street, OATLANDS, 7120","Special","Function Centre/Cater","2011/06/30","Wednesday 08 May 2019",530831,5317001,147.374029366952,-42.2986087145747
"74720","New Norfolk District Football Club","21 Back River Road, NEW NORFOLK, 7140","General","Tavern","2014/04/02","Wednesday 08 May 2019",504413,5264147,147.053945445936,-42.7751996280403
"74730","Frank's Cider Bar and Cafe","3328 Huon Highway, FRANKLIN, 7113","Special","Other","2015/01/08","Wednesday 08 May 2019",501105,5229721,147.013575670868,-43.0852245719593
"74736","Bangor Wine and Oyster Shed","486 Blackman Bay Road, DUNALLEY, 7177","Special","Wine Producer/Restaurant","2014/03/26","Wednesday 08 May 2019",566917,5250139,147.819632417422,-42.8984251509533
"74768","Franklin Restaurant 'Press Hall'","Rear of 91-93 Macquarie Street, HOBART, 7000","On-Restaurant",NA,"2014/09/01","Wednesday 08 May 2019",526978,5252241,147.330352641682,-42.8819535582831
"74800114","Cascade Brewery Company Pty Ltd","131 Cascade Road, SOUTH HOBART, 7004","Special","Other","2018/04/30","Wednesday 08 May 2019",523833,5250716,147.291906566643,-42.8957910537564
"74801933","Penguin & Pardalote","710 Adventure Bay Road, ADVENTURE BAY, 7150","Special","Other","2017/10/30","Wednesday 08 May 2019",526585,5199051,147.328089701985,-43.3609301024439
"74804041","Albert Hall Complex","45-51 Tamar Street, LAUNCESTON, 7250","Special","Other","2013/03/27","Wednesday 08 May 2019",511805,5413193,147.141294200013,-41.4327422548169
"74804211","Jetty Restaurant","9 Murchison Highway, SOMERSET, 7322","Special","Other","2012/06/04","Wednesday 08 May 2019",402333,5456032,145.837990602566,-41.0410828473261
"74804272","Warehouse Niteclub","18-22 King Street, DEVONPORT, 7310","Special","Other","2005/04/14","Wednesday 08 May 2019",446490,5440985,146.36200121948,-41.1807183902517
"74804326","Cosgrove Park - Billiard Room","Waveney Street, SOUTH LAUNCESTON, 7249","Special","Other","2012/07/16","Wednesday 08 May 2019",512448,5410106,147.149053875281,-41.460538721711
"74804387","TasTAFE - Drysdale Campus Hobart","56 Collins Street, HOBART, 7000","Special","Tertiary Institution","2018/03/05","Wednesday 08 May 2019",527025,5252360,147.330922432478,-42.8808802860582
"74804430","Fountainside Motor Inn","40 Brooker Avenue, HOBART, 7000","Special","Other","2007/11/09","Wednesday 08 May 2019",527054,5252618,147.331265104133,-42.8785559356432
"74804466","Country Club Casino","Country Club Avenue, PROSPECT, 7250","Special","Other","2016/08/31","Wednesday 08 May 2019",509040,5407337,147.108287650179,-41.4855260722999
"74804545","Diamond Island Resort","69 Tasman Highway, BICHENO, 7215","Special","Other","2015/10/07","Wednesday 08 May 2019",606475,5364877,148.282853448526,-41.8608566593988
"74804570","Hairy Giraffe Cafe","2/4 Short Street, HUONVILLE, 7109","Special","Other","2018/01/05","Wednesday 08 May 2019",503811,5235573,147.046780622218,-43.0325185702901
"74805021","Pizza Hut - New Town","216-220 New Town Rd, NEW TOWN, 7008","Special","Other","2017/08/25","Wednesday 08 May 2019",524747,5255165,147.302905076806,-42.8556980036917
"74805033","Tasmanian Police Academy","151A South Arm Road, ROKEBY, 7019","Special","Other","2014/09/29","Wednesday 08 May 2019",537119,5249262,147.454725589102,-42.9083537278769
"74805288","Village Family Motor Inn","80-100 Westbury Road, SOUTH LAUNCESTON, 7249","Special","Restaurant/Accommodation","2017/10/12","Wednesday 08 May 2019",512148,5409853,147.145466742441,-41.4628222139249
"74805665","Wrest Point Hotel Casino","410 Sandy Bay Road, SANDY BAY, 7005","Special","Other","2018/09/07","Wednesday 08 May 2019",527527,5249940,147.337188036737,-42.9026547090355
"74806128","Tasmania Fire Service Sports and Social Clubrooms","Hobart Station, 85 Argyle Street, HOBART, 7000","Special","Other","2013/04/16","Wednesday 08 May 2019",526597,5252708,147.325665154007,-42.8777615269743
"74806189","Strathmore Colonial Accomm.","868 Nile Road, NILE, 7212","Special","Other","2009/10/15","Wednesday 08 May 2019",524808,5389472,147.297904707311,-41.6461073299537
"74806219","Nate's Gourmet Pizza, Pasta & Grill","75 Richmond Road, CAMBRIDGE, 7170","Special","Other","2011/04/11","Wednesday 08 May 2019",536379,5257644,147.445117780337,-42.8329092791072
"74806347","Franklin Manor","75 Esplanade, STRAHAN, 7468","Special","Other","2012/11/01","Wednesday 08 May 2019",362522,5331730,145.335983372718,-42.1544961018702
"74806463","Lam's The Best Grill & Restaurant","23-27 Elouera Street, RIVERSIDE, 7250","Special","Other","2014/07/15","Wednesday 08 May 2019",509302,5414403,147.111317204115,-41.4218760094081
"74806748","Blue Hills Motel","96a Sandy Bay Road, BATTERY POINT, 7004","Special","Other","2009/06/30","Wednesday 08 May 2019",526770,5251167,147.327856882872,-42.891632379787
"74806906","Hawley House","Hawley Esplanade, HAWLEY BEACH, 7307","Special","Other","2009/10/12","Wednesday 08 May 2019",461527,5445541,146.54156659622,-41.1405328946188
"74809762","York Store","50 York Street, SANDY BAY, 7005","Special","Other","2018/01/02","Wednesday 08 May 2019",526528,5250209,147.324938404405,-42.9002677240256
"74815348","Beachway Motel","1-5 Heathcote Street, ULVERSTONE, 7315","Special","Restaurant/Accommodation","2017/09/29","Wednesday 08 May 2019",431496,5443694,146.183546462676,-41.1551893052035
"74815439","Made In Tasmania Shop","Arthur Highway, TARANNA, 7180","Special","Other","2009/10/13","Wednesday 08 May 2019",570422,5232635,147.864764587867,-43.0557175653136
"7481549X","Grosvenor Court","42 Grosvenor Street, SANDY BAY, 7005","Special","Other","2009/12/02","Wednesday 08 May 2019",526525,5250601,147.324883125495,-42.8967378268151
"74815518","Zone Bowling","162 Main Road, MOONAH, 7009","Special","Other","2018/04/19","Wednesday 08 May 2019",523837,5256549,147.291708099953,-42.8432637160357
"74816006","University of Tasmania - Hobart","2 Churchill Avenue, SANDY BAY, 7005","Special","Other","2017/10/17","Wednesday 08 May 2019",526621,5249778,147.326097986939,-42.9041456828559
"74816171","Grange South 40 Lodge","2 Corinna Road, SAVAGE RIVER, 7321","Special","Other","2016/08/11","Wednesday 08 May 2019",339966,5387175,145.078138590188,-41.651112976038
"74816390","Honey Badger Dessert Cafe","Shop 7 Salamanca Square, HOBART, 7000","Special","Other","2015/06/18","Wednesday 08 May 2019",527160,5251615,147.332611525616,-42.8875843116106
"74816973","Wine Glass Bay Brewing Company","15919 Tasman Highway, APSLAWN, 7190","Special","Other","2016/08/26","Wednesday 08 May 2019",593857,5353867,148.132608803226,-41.9615995962896
"74817369","Lipscombe Larder","527 Sandy Bay Road, SANDY BAY, 7005","Special","Other","2010/06/29","Wednesday 08 May 2019",528304,5249210,147.346742460173,-42.9091999854475
"74817400","Hotel Grand Chancellor Hobart","1 Davey Street, HOBART, 7000","Special","Other","2007/11/30","Wednesday 08 May 2019",527250,5252381,147.333676503877,-42.8806831819507
"7481762X","TasTAFE - Drysdale Campus Devonport","20 Valley Road, DEVONPORT, 7310","Special","Other","2015/05/13","Wednesday 08 May 2019",445110,5440408,146.345496772428,-41.1858233239171
"74817801","Richmond Tasting House","Shop 4, 50 Bridge Street, RICHMOND, 7025","Special","Other","2011/04/11","Wednesday 08 May 2019",535852,5268418,147.43798534422,-42.7359124943238
"74818143","Bellerive Oval","15 Derwent Street, BELLERIVE, 7018","Special","Other","2013/10/22","Wednesday 08 May 2019",530507,5252699,147.373540441416,-42.8776963852253
"74818179","The Salad Bowl","362 Macquarie Street, SOUTH HOBART, 7004","Special","Other","2014/07/08","Wednesday 08 May 2019",525737,5251019,147.315212528623,-42.8930006682209
"74818404","Centre Euro Wines Tasmania","33 Rosevears Drive, LEGANA, 7277","Special","Other","2008/10/03","Wednesday 08 May 2019",502629,5422388,147.031426665768,-41.3499996161615
"74818465","Pyengana Dairy Farmgate Cafe","163 St Columba Falls Road, PYENGANA, 7216","Special","Other","2018/07/30","Wednesday 08 May 2019",584027,5428657,148.003505575691,-41.2891604167184
"74818477","House of Anvers","9025 Bass Highway, LATROBE, 7307","Special","Other","2018/02/15","Wednesday 08 May 2019",450860,5436866,146.41377095476,-41.2180969185681
"74818611","Barilla Bay","1388 Tasman Highway, CAMBRIDGE, 7170","Special","Other","2013/05/30","Wednesday 08 May 2019",540951,5258832,147.500970435314,-42.8219801954523
"74818684","Isle of Wine","302 South Arm Road, LAUDERDALE, 7021","Special","Online / Internet","2009/12/02","Wednesday 08 May 2019",538256,5249608,147.468630334675,-42.9051818485598
"74818751","Grandvewe Farm Cheesery","RA59 Devlyns Road, BIRCHS BAY, 7162","Special","Other","2010/05/11","Wednesday 08 May 2019",518568,5218842,147.228483939494,-43.1829613080593
"74818805","Pancakes by the Ponds","70 Salmon Ponds Road, PLENTY, 7140","Special","Other","2014/09/23","Wednesday 08 May 2019",497510,5266554,146.969572318255,-42.7535321428883
"74818854","Huon Bush Retreats","300 Browns Road, RANELAGH, 7109","Special","Other","2009/12/02","Wednesday 08 May 2019",499728,5241153,146.99666387718,-42.9822797417011
"74818945","Kostas Fresh Produce","54-56 Gormanston Road, MOONAH, 7009","Special","Other","2015/10/29","Wednesday 08 May 2019",524264,5256564,147.296932848047,-42.8431152061073
"74819056","Providore 24","24 Church Street, STANLEY, 7331","Special","Other","2009/12/07","Wednesday 08 May 2019",356202,5486478,145.296385469068,-40.7600960908555
"74819068","Annapurna Indian Cuisine (Salamanca)","Suite 22/93 Salamanca Place, BATTERY POINT, 7004","Special","Other","2016/08/29","Wednesday 08 May 2019",527349,5251682,147.334922787735,-42.886974221378
"74819081","Hamilton Sheep Centre - Curringa Farm","5831 Lyell Highway, HAMILTON, 7140","Special","Other","2009/12/02","Wednesday 08 May 2019",483150,5288846,146.794755599928,-42.5525986928678
"74819275","Delicacy","35 Canning Street, LAUNCESTON, 7250","Special","Other","2012/08/01","Wednesday 08 May 2019",511751,5412081,147.140669500906,-41.4427594144309
"74819391","Launceston Lanes","20 Innocent Street, KINGS MEADOWS, 7249","Special","Other","2017/08/24","Wednesday 08 May 2019",513396,5409745,147.16041331532,-41.4637751531351
"74819421","Auldington","110 Frederick Street, LAUNCESTON, 7250","Special","Other","2014/04/14","Wednesday 08 May 2019",511127,5411978,147.133201605429,-41.4436960799832
"74819457","Winc Australia Pty Limited","120 Campbell Street, HOBART, 7000","Special","Online / Internet","2018/05/30","Wednesday 08 May 2019",526594,5252817,147.325623260225,-42.8767800713313
"74819469","Hatcher's Richmond Manor","73 Prossers Road, RICHMOND, 7025","Special","Other","2010/09/03","Wednesday 08 May 2019",536389,5269363,147.444484632976,-42.7273772654185
"74819494","Honey Brown","4 Cascade Road, SOUTH HOBART, 7004","Special","Other","2017/12/20","Wednesday 08 May 2019",525183,5250798,147.308437457854,-42.8950092811508
"74819548","Tasmania & Beyond","Shop 3, Hobart International Airport, 1309 Tasman Highway, CAMBRIDGE, 7170","Special","Other","2016/06/09","Wednesday 08 May 2019",541292,5257174,147.505263465802,-42.8368921743976
"74819573","Fresh Fruit Market Salamanca","41 Salamanca Place, BATTERY POINT, 7004","Special","Other","2017/02/17","Wednesday 08 May 2019",527114,5251680,147.332045062161,-42.8870006141825
"74821","BWS (Campbell Town)","119 High Street, CAMPBELL TOWN, 7210","Off",NA,"2018/02/15","Wednesday 08 May 2019",540920,5357775,147.493563675578,-41.9309274314416
"74822","BWS (Dodges Ferry)","519 Old Forcett Road, DODGES FERRY, 7173","Off",NA,"2018/08/08","Wednesday 08 May 2019",551315,5255732,147.628033451907,-42.8492702388975
